날짜,북컨물동량,남컨물동량,서컨물동량,남해2지선_가락IC-서부산TG,남해2지선_서부산IC-가락IC,남해선(순천-부산)_김해JC-동김해IC,남해선(순천-부산)_북부산TG-김해JC,중앙선_대감JC-대동IC,중앙선_대동IC-초정IC,부산신항선_남진례IC-대청IC,부산신항선_대청IC-진해IC,부산신항선_진례JC-남진례IC,부산신항선_진해IC-남문대교
2026-06-20,,,,6272.78,9393.32,0.0,0.0,3004.7,2300.11,4922.0,7560.0,,1853.0
2026-06-21,,,,6066.22,9045.19,0.0,0.0,1514.93,1183.9,4175.0,6416.0,,928.0
2026-06-22,,,,11929.09,21052.06,0.0,0.0,8682.05,6204.28,10574.0,14408.0,,6543.0
2026-06-23,,,,12160.85,21589.95,0.0,0.0,9359.18,6713.66,10785.0,14883.0,,6946.0
2026-06-24,,,,11373.45,20236.37,0.0,0.0,8975.06,6444.13,11095.0,15162.0,,7108.0
2026-06-25,,,,12444.34,21087.61,0.0,0.0,9234.69,6635.05,11230.0,15153.0,,7253.0
2026-06-26,,,,11819.87,19694.28,0.0,0.0,9015.82,6500.22,11409.0,15547.0,,6878.0
2026-06-27,,,,7758.16,12124.43,0.0,0.0,3707.94,2822.39,6041.0,9281.0,,2664.0
2026-06-28,,,,6105.42,8873.8,0.0,0.0,1424.01,1117.14,4328.0,6490.0,,993.0
2026-06-29,,,,13607.32,22274.59,0.0,0.0,9013.75,6408.03,10691.0,14825.0,,6910.0
2026-06-30,,,,12474.53,21584.99,0.0,0.0,9511.01,6748.01,11063.0,15116.0,,6924.0
2026-07-01,,,,2951.69,4642.03,0.0,0.0,8387.65,6046.34,10180.0,13890.0,,6423.0
2026-07-02,,,,3425.85,6171.81,0.0,0.0,9152.19,6569.63,11065.0,14995.0,,6839.0
2026-07-03,,,,3502.12,6014.27,0.0,0.0,9182.92,6611.0,10755.0,14794.0,,6289.0
2026-07-04,,,,1928.13,2918.48,0.0,0.0,3170.66,2446.97,5102.0,7831.0,,1786.0
2026-07-05,,,,973.24,1353.3,0.0,0.0,1313.81,1039.03,3787.0,5859.0,,904.0
2026-07-06,,,,3289.05,5327.23,0.0,0.0,8199.85,5873.54,10309.0,14142.0,,6396.0
2026-07-07,,,,3204.59,5357.63,0.0,0.0,9343.3,6655.16,10963.0,14967.0,,6747.0
2026-07-08,,,,3552.29,5493.9,0.0,0.0,9155.95,6576.3,10898.0,14859.0,,6758.0
2026-07-09,,,,3569.34,5939.38,0.0,0.0,9405.76,6758.5,11212.0,15261.0,82771.0,7062.0
2026-07-10,,,,3747.52,6216.88,0.0,0.0,9278.77,6645.55,11101.0,15155.0,99498.0,6536.0
2026-07-11,,,,2363.48,3540.77,0.0,0.0,3508.36,2674.41,5516.0,8567.0,101136.0,2110.0
2026-07-12,,,,1020.8,1518.64,0.0,0.0,1382.41,1094.83,3930.0,6112.0,91268.0,887.0
2026-07-13,,,,3623.75,5803.88,0.0,0.0,8620.84,6130.48,10832.0,14857.0,100211.0,6623.0
2026-07-14,,,,3662.24,6061.37,0.0,0.0,9654.9,6932.83,11465.0,15563.0,93999.0,7183.0
2026-07-15,,,,3787.41,6356.91,0.0,0.0,9185.78,6616.56,11619.0,15658.0,97181.0,7221.0
2026-07-16,,,,3712.5,6470.1,0.0,0.0,9608.73,6894.44,12342.0,16574.0,104329.0,7495.0
2026-07-17,,,,2185.66,3426.06,0.0,0.0,3801.78,2969.58,6538.0,9506.0,101129.0,2217.0
2026-07-18,,,,1650.87,2504.98,0.0,0.0,2627.2,2011.26,5124.0,7766.0,85823.0,1883.0
2026-07-19,,,,946.01,1392.28,0.0,0.0,1333.0,1051.48,4040.0,6170.0,89309.0,877.0
2026-07-20,,,,3719.55,6093.66,0.0,0.0,8918.47,6400.64,11228.0,15136.0,95199.0,6909.0
2026-07-21,,,,3941.6,6309.44,0.0,0.0,9938.58,7104.37,11480.0,15708.0,89632.0,7162.0
2026-07-22,,,,3775.84,6287.87,0.0,0.0,9526.55,6887.92,11339.0,15484.0,92793.0,7140.0
2026-07-23,,,,4033.52,6745.11,0.0,0.0,9862.38,7017.36,11342.0,15407.0,98583.0,7138.0
2026-07-24,,,,4009.17,6621.49,0.0,0.0,9459.21,6842.38,11414.0,15456.0,99797.0,6885.0
2026-07-25,,,,2432.81,3712.89,0.0,0.0,3625.27,2785.81,5837.0,8704.0,102370.0,2308.0
2026-07-26,,,,1116.76,1612.44,0.0,0.0,1426.65,1139.12,4143.0,6377.0,91494.0,998.0
2026-07-27,,,,4065.44,6484.0,0.0,0.0,8567.29,6204.88,10981.0,15051.0,100482.0,6711.0
2026-07-28,,,,4134.38,7060.06,0.0,0.0,9196.07,6660.21,11223.0,15128.0,98582.0,6893.0
2026-07-29,,,,4151.92,6870.46,0.0,0.0,9361.83,6830.79,10962.0,14802.0,99933.0,6397.0
2026-07-30,,,,4173.75,6782.74,0.0,0.0,8943.82,6553.54,11189.0,15032.0,100929.0,6792.0
2026-07-31,,,,3833.87,6027.08,0.0,0.0,8172.28,5996.09,10735.0,14699.0,105279.0,6487.0
